   6.05025291E-02  0.473204792      0.529392421    
   4.21323180E-02  0.361202657      0.185933113    
  0.316379011      0.339250445      0.541651189    
  0.412141979      0.716374993      0.209840655    
  0.225031257      0.835215092      0.724429607    
  0.858601689      0.978258729      0.223519742    
   5.58315516E-02  0.682667732      0.871612906    
  0.637452602      0.984552979      0.997095227    
  0.488665640      0.148617983      0.683602214    
  0.148368895      0.210288703      0.534488320    
   3.88353467E-02  0.489478469      0.255661070    
  0.112428248      0.752740979      0.981198967    
  0.774235785      0.438739061      0.361705899    
  0.420403242      0.876510561       9.27478671E-02
  0.835820258      0.381252110      0.529694021    
   3.63470316E-02  0.243865073       7.78089762E-02
  0.244957983      0.811750054      0.823350370    
  0.516426444      0.309998691      0.608016312    
  0.838571906      0.784955740      0.984715402    
  0.490901649      0.375333011      0.292697310    
  0.355130136      0.555728018       4.83912230E-03
  0.746381402      0.386917412      0.160398483    
   2.66799331E-02  0.372436404      0.477794170    
  0.777821481      0.626400709      0.111416042    
  0.224032938      0.813979149      0.560764194    
  0.114487231      0.684658885      0.363437295    
  0.605681300      0.330135226      0.260959387    
  0.439188242      0.807743609      0.919209480    
  0.280216634      0.895387888      0.740019143    
  0.834819078      0.497010887       3.50934267E-02
   4.93442416E-02  0.469692290      0.256046236    
  0.528040767      0.475434840       3.36688757E-03
  0.129244685      0.521319151      0.577916622    
  0.450482905      0.409730554       7.76234269E-02
  0.258934975      0.347430706       8.39732289E-02
  0.668159604      0.930645049      0.593321860    
  0.483027995      0.116379559       7.23013878E-02
  0.320812404      0.746296823       6.86582923E-02
  0.926325798      0.776458740      0.261944830    
  0.964869976      0.410517693      0.642686605    
  0.380647480      0.775138557      0.500922441    
  0.279102266      0.999264121      0.435392082    
  0.259450972      0.853971422      0.207296491    
  0.204854846      0.494762003      0.685413539    
  0.329552710      0.506465256      0.835971236    
  0.311978996       8.38274956E-02  0.701589346    
  0.722187996      0.214711964       2.43999362E-02
  0.416914284      0.545174778      0.561370492    
  0.226911724      0.750221848      0.178692639    
  0.160658240      0.623524249       7.16411471E-02
  0.307530165      0.342400610      0.790950298    
  0.913487494      0.242065668      0.109951198    
  0.336917639      0.110588491       3.65270972E-02
  0.192125201      0.360662103      0.956069350    
  0.997233152      0.198734939      0.455850959    
  0.763332784      0.432246268      0.223804891    
  0.106042743      0.475588441      0.450860560    
  0.153320193      0.748340011      0.439624786    
  0.579303503      0.316962421      0.323365986    
  0.996711433       4.32906151E-02  0.604265988    
  0.457904041      0.344146550      0.924884915    
  0.254359007      0.911053181      0.219460189    
